open,high,low,close,volume,ma_vol_5,ma_vol_20,ma_close_5,ma_close_20,vol_std_5,vol_std_20,rsi,boll_mid,boll_top,boll_bot,rsv,k,d,j,vol_multiplier_5,vol_multiplier_20,vo_count_5,vo_count_20,is_3_up,is_3_down,ma_count_buy_5,ma_count_sell_5,ma_count_buy_20,ma_count_sell_20,buy_signal_5,sell_signal_5,buy_signal_20,sell_signal_20,buy_signal_count,sell_signal_count
509.0,511.5,503.0,503.0,18464531.0,16801632.0,16348988.45,510.2,510.3,1427866.779910033,2495005.8820694517,41.32231404863057,510.3,520.3767058109424,500.2232941890576,73.04347826023421,161.88317962050078,147.98579792750877,189.67794300648484,0.9849838146621729,0.9526091898406994,1662899.0,2115542.5500000007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
508.0,508.5,500.0,501.5,18203168.0,16888494.0,16528687.4,508.6,510.125,1495665.049056992,2492652.5274897437,35.65217391217543,510.125,520.6742890755861,499.5757109244139,47.58620689622339,121.98767282883978,150.2181906653417,65.52663715583594,0.9885611854471448,0.9508076513982437,1314674.0,1674480.5999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
500.0,503.5,493.8,501.0,18956331.0,17161268.0,16557579.0,506.3,509.575,1708415.7421982146,2517154.0324157313,40.999999998852,509.575,520.8011970408629,498.34880295913706,40.67796610146506,53.769217085974155,112.5466898451049,-63.78572843228733,0.9995506708594152,0.9520242803863858,1795063.0,2398752.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
493.0,501.5,493.0,496.8,14658173.0,17092774.0,16324023.55,503.06000000000006,508.66499999999996,1798174.0065507207,2465316.725354646,37.822878227805326,508.66499999999996,520.8907556003822,496.4392443996177,24.516129032099972,37.5934340099294,71.1167746415811,-29.453247253374002,1.0052008296927533,0.951023840280765,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
495.2,502.0,494.0,502.0,11631687.0,16382778.0,16248752.85,500.86,508.015,2821978.6833076207,2581704.5194935095,43.63327673920057,508.015,520.2066815903418,495.8233184096582,85.71428571346938,50.30279361567807,47.221814903860526,56.46475103931316,1.0722527573350271,0.9588863184348029,0.0,0.0,1,0,0.0,1.1399999999999864,0.0,0.0,0.0,0.0,0.0,0.0,0,0
505.0,505.0,500.0,504.5,13172857.0,15324443.2,15983325.55,501.16,507.34,2835043.3144482793,2611238.5957195587,42.160278744616306,507.34,518.7130207069308,495.96697929306913,95.83333333253472,68.68791602603461,52.19471455054734,101.67431897700918,1.0850013914011754,0.9633726715726916,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
504.0,504.0,495.0,497.6,17820435.0,15247896.6,16022397.15,500.38,506.54499999999996,2760470.056192017,2632501.894869393,41.15646258405411,506.54499999999996,518.3009304183155,494.78906958168443,41.81818181780186,74.45526695460192,64.48199219877152,94.40181646626272,1.0810394002928914,0.9643013757694424,2572538.4000000004,1798037.8499999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
497.6,499.6,494.2,496.6,14032556.0,14263141.6,15984776.0,499.5,505.475,2048259.2453321614,2655195.6767398156,48.59437750867407,505.475,516.7515021172469,494.1984978827531,33.33333333302487,56.99494949445375,66.71271082503007,37.5594268333011,1.043605055798658,0.9661077813501933,0.0,0.0,0,1,2.8999999999999773,0.0,8.875,0.0,0.0,0.0,0.0,0.0,0,0
497.0,505.0,496.6,496.6,19225560.0,15176619.0,16277651.6,499.46000000000004,504.805,2873122.741845971,2673398.3504401534,39.4799054360456,504.805,516.5106353949828,493.09936460501723,33.33333333302487,36.161616161283796,55.87061087011315,-3.256373256374914,1.0893124378918633,0.9642373492279533,4048941.0,2947908.4000000004,0,1,2.8600000000000136,0.0,8.204999999999984,0.0,-11579971.260000056,0.0,-24187588.421999957,0.0,2,0
497.0,501.5,496.0,500.0,11704663.0,15191214.2,15908619.25,499.06000000000006,504.305,2855207.240483932,2768092.812212313,45.47511312073155,504.305,515.9343550982104,492.67564490178955,64.8148148142146,43.82716049342138,45.661242049719625,40.158997380824886,1.0879512198889232,0.9739995639289886,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
502.5,518.0,500.0,517.5,27446891.0,18046021.0,16591747.8,501.66,504.70500000000004,5406279.323956463,3691426.090938493,57.117437720997074,504.70500000000004,517.5122596600629,491.8977403399372,111.36363636313018,69.83726150345649,49.94201271938721,109.62775907159505,1.1995829010703503,1.0224856679016356,9400870.0,10855143.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
520.0,526.0,516.0,516.5,23250693.0,19132072.6,17178080.9,505.43999999999994,504.855,5784106.877264136,3770388.569005328,53.69003689898217,504.855,518.1324206832605,491.5775793167395,78.33333333307223,84.83726150347228,66.16722783345003,122.17732884351676,1.2023251582927892,1.019488346280016,4118620.3999999985,6072612.1000000015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
519.5,519.5,511.0,517.0,13735794.0,19072720.2,17105494.85,509.5200000000001,505.305,5837406.9838633835,3821637.1559339412,53.69003689898217,505.305,519.5528735255572,491.0571264744428,88.46153846119823,92.71950271913347,82.46467524202073,113.22915767335897,1.206060536863713,1.0234157613940027,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
525.0,525.0,516.5,519.0,13781113.0,17983830.8,16825162.15,514.0,506.355,6203643.245766967,3849475.4908717996,55.338078290436435,506.355,521.3693231615773,491.3406768384227,165.33333333223118,110.70940170883382,96.08872197714652,139.95076117220844,1.2449567177737775,1.028792772191607,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
522.5,522.5,514.5,521.5,13273287.0,18297555.6,16457712.75,518.3,507.15500000000003,5910923.886910355,3820121.7320315638,68.99383983374558,507.15500000000003,523.5439566477027,490.7660433522974,194.99999999860722,149.59829059734548,117.67573167510425,213.44340844182798,1.2230444555616136,1.0321174144950103,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
521.5,526.0,519.0,526.0,17600260.0,16328229.4,16625081.4,520.0,508.255,3796834.4832581314,3793089.19801104,73.69439071367175,508.255,526.4976396116427,490.0123603883572,276.52173912803033,212.2850241529562,157.5309054863785,321.7932614861116,1.1325319169791999,1.0281546241338126,0.0,975178.5999999996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
530.0,552.0,527.0,552.0,46744850.0,21027060.8,18073881.0,527.1,510.38,12953262.015949354,7588354.048372428,83.03108808139584,510.38,536.7835300670248,483.9764699329752,149.3333333329351,206.95169081985748,189.61166852338636,241.63173541279969,1.5,1.219851942611132,25717789.2,28670969.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
553.5,560.0,548.0,557.0,24180342.0,23115970.4,18403275.05,535.1,512.605,12441043.995274777,7702432.846814113,88.58974358815354,512.605,545.9386151654795,479.2713848345205,148.78048780451516,191.5451867551601,203.5939672426579,167.44762578016451,1.438201242690412,1.2185359848117965,0.0,5777066.949999999,1,0,0.0,21.899999999999977,0.0,44.39499999999998,0.0,0.0,0.0,256472887.24524987,0,1
552.0,555.0,546.0,550.5,19886923.0,24337132.4,18647589.05,541.4,514.48,11745031.968825843,7668047.192582845,80.58007566062028,514.48,551.6854082090264,477.2745917909736,153.03030302983927,150.38137472242977,182.9594174324824,85.22528930232448,1.3825972006803005,1.2112085037922287,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
550.5,558.0,546.5,555.5,14661199.0,24614714.8,18621565.65,548.2,516.605,11493986.531451054,7680638.321717356,81.17359413064007,516.605,557.8635736544575,475.34642634554257,317.85714285487245,206.55597789640888,182.8275131246662,254.0129074398942,1.3669559092941859,1.2124593208797863,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
551.5,556.5,546.0,555.0,16847424.0,24464147.6,18540710.3,554.0,519.205,11589421.985136561,7690371.471980906,88.06366047581844,519.205,563.1714178663705,475.2385821336296,366.66666666361107,279.18470418277417,212.04068560053759,413.4727413472474,1.3737308724027057,1.214783001705221,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
550.0,556.0,542.5,549.0,19362555.0,18987688.6,18598679.65,553.4,521.58,3200376.273922646,7691978.134839555,82.58706467517882,521.58,566.5837598429321,476.576240157068,222.58064515985433,302.36815155944583,262.7029445462096,381.69856558591835,1.0685500716460372,1.2135765699281538,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
547.0,559.0,545.0,550.0,20453269.0,18242274.0,18673526.55,552.0,524.03,2173389.215962087,7702370.085036102,82.8009827995587,524.03,569.616844593592,478.443155406408,215.15151515021125,268.1329423245588,283.2285993555929,237.94162826249067,1.0191402571829635,1.2124753867145732,2210995.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
551.5,554.5,533.5,535.0,21203861.0,18505661.6,19000810.95,548.9,525.94,2422286.7504282305,7663769.716219542,68.81720430003931,525.94,569.9779563558563,481.9020436441437,62.74509803896963,166.82575278301167,245.7756155556721,8.92602723769079,1.030894361022371,1.203339085704631,2698199.3999999985,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
536.0,551.5,533.0,550.0,17340007.0,19041423.2,19286226.95,547.8,528.34,1701823.7870020862,7488298.7432848485,67.95580110392112,528.34,572.1287382782414,484.55126172175875,88.46153846119823,122.11938388345963,185.69269299701003,-5.027234343641169,0.9893748208380814,1.1882718357871886,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
554.5,559.0,549.0,559.0,17347823.0,19141503.0,19494975.25,548.6,531.065,1580227.2194864799,7372262.074988873,71.57360405989641,531.065,575.3604749381957,486.7695250618044,99.9999999996154,83.73554549992768,124.2268940554663,2.752848388850424,0.9825550229512531,1.178162166427417,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
560.0,570.0,558.0,568.5,20737133.0,19416418.6,19640810.15,552.5,534.61,1709085.6327644424,7366540.831734528,73.95348837112991,534.61,578.9734489191309,490.2465510808692,95.94594594568663,94.80249480216668,100.21914139518465,83.96920161613073,0.9880227022281258,1.1750629824062797,1320714.3999999985,0.0,1,0,0.0,16.0,0.0,33.889999999999986,0.0,21131430.399999976,0.0,0.0,0,1
571.0,572.0,560.5,567.0,16940382.0,18713841.2,19786201.45,555.9,538.13,1854318.8495085994,7282635.173796116,72.42990654110841,538.13,581.0185112821644,495.24148871783564,147.82608695587902,114.59067763372694,97.70957264527374,148.35288761063333,0.9990880936570414,1.168066361408451,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
567.0,568.5,557.5,561.0,13305719.0,17134212.8,19490209.4,561.1,541.35,2356435.8549946495,7418441.917169271,67.87330316656089,541.35,580.8165681305121,501.883431869488,193.1034482745303,145.62516039203192,118.33944427597517,200.19659262414538,1.0375281072145113,1.180624023319589,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
561.0,562.5,553.5,561.0,11790350.0,16024281.4,19494493.75,563.3,544.4,3166029.990460032,7413967.711314904,66.50943396138572,544.4,579.8352931411658,508.9647068588341,151.35135135053326,164.0936288603141,141.4364889620243,209.40790865689377,1.097577033966717,1.180310861435676,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
557.5,564.5,556.0,559.5,13827897.0,15320296.2,18813544.05,563.4,546.5,3184747.894543587,7276448.966752588,54.601226992927096,546.5,580.2475925067309,512.7524074932691,176.6666666654889,173.7071554301841,161.14198156084333,198.83750316886557,1.107877697204287,1.1867665203012394,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
568.0,586.0,566.0,586.0,37596415.0,18692152.6,19530830.15,566.9,549.975,9599472.545111787,8311895.555918349,64.07766990204166,549.975,584.941376706779,515.008623293221,163.0769230764213,163.6983136974811,167.1663659959931,156.76220910045708,1.4135562902001872,1.2255782008282097,18904262.4,18065584.85,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
600.0,600.0,589.0,590.0,36339315.0,22571939.2,20661006.2,571.5,553.625,11779976.960512513,8958652.006699758,69.65174129256206,553.625,589.2941393223944,517.9558606776056,129.5454545451601,156.42968142902336,164.6117168522295,140.06561058261104,1.42188590692786,1.2336019223836137,13767375.8,15678308.8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
587.0,596.5,584.5,592.0,22176876.0,24346170.6,21080794.35,577.7,557.275,10884787.905920861,8822101.236475501,68.71794871696201,557.275,592.9645993252991,521.5854006747008,126.47058823492215,139.6976552855011,153.27521680400184,112.54253224849958,1.347084187684155,1.2184899814496555,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
594.0,596.0,587.0,587.0,17590658.0,25506232.2,21296662.9,582.9,560.55,9732960.94469517,8680095.911440603,65.68627450890234,560.55,594.4850850890402,526.6149149109597,216.12903225667014,157.38169167891738,151.16967613114727,169.8057227744576,1.2815914819710286,1.2075800961023149,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
588.0,597.0,583.0,592.5,16359474.0,26012547.6,21234623.6,589.5,563.875,9161337.673714794,8710673.805672046,71.4285714275862,563.875,596.6284349343762,531.1215650656238,278.57142856943875,207.05701635367691,168.04545443936513,285.0801401823005,1.252189174800964,1.2102108881116238,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
589.0,594.5,585.5,590.5,15952765.0,21683817.6,19695019.35,590.4,565.8,7654727.491075148,6508592.464332012,69.75609756002285,565.8,600.027766506163,531.572233493837,264.28571428382656,252.99539170331172,205.81136657863533,347.3634419526645,1.2530156742821499,1.1304689550524363,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
590.5,597.0,589.5,593.0,14290178.0,17273990.2,19200511.15,591.0,567.6,2669220.0665150806,6524718.158211541,82.22222222094321,567.6,603.5313233822583,531.6686766177418,282.14285714084184,274.99999999803566,245.01746935167475,334.96506129075743,1.0545224951276793,1.1398200239169958,0.0,0.0,1,0,0.0,2.0,0.0,25.399999999999977,0.0,0.0,0.0,0.0,0,0
599.0,606.5,595.5,600.0,19378950.0,16714405.0,19175112.5,592.6,570.075,1700033.3778436717,6522985.1994651975,80.4878048766746,570.075,607.7317059101089,532.4182940898912,209.5238095228118,251.98412698249334,259.99317289461356,235.9660351582529,1.0017106727905463,1.1401797616293097,2664545.0,0.0,1,0,0.0,7.399999999999977,0.0,29.924999999999955,0.0,19717632.99999994,0.0,0.0,0,1
608.5,621.0,608.0,614.5,25694519.0,18335177.2,19726778.5,598.1,573.025,4029657.1303384188,6584175.182832258,81.71428571297827,573.025,614.6837025722169,531.366297427783,153.96825396776518,215.21164021047286,247.39858906366726,150.83774250408408,1.119777375826966,1.1337683942075114,7359341.800000001,5967740.5,1,0,0.0,16.399999999999977,0.0,41.47500000000002,0.0,120693205.51999985,0.0,247512037.23750013,0,2
612.0,618.0,609.5,609.5,20656474.0,19194577.2,19917231.0,601.5,575.75,3974490.0764660784,6553149.872601,74.69879517946292,575.75,619.4174936308513,532.0825063691487,103.92156862704344,155.80454403920672,207.6667704107243,52.08009129617159,1.1070631738877832,1.12901912281888,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
613.0,614.5,595.0,599.0,21263402.0,20256704.6,20012273.35,603.2,578.25,3663685.9440598753,6558198.361538804,67.39130434680057,578.25,621.224992728335,535.275007271665,61.53846153822485,106.47609471101107,159.16409298689686,1.1000981592395078,1.0808628805328917,1.1277088138284301,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
595.0,599.0,590.0,594.0,21712370.0,21741143.0,20075228.4,603.4,580.45,2126720.8916445486,6568165.267696215,68.13186813081995,580.45,621.8926109216161,539.007389078384,39.28571428557398,68.24858148361402,110.17640674461057,-15.607069038379109,0.9978201050259662,1.127177610975336,-28773.0,0.0,0,1,9.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
595.5,605.0,594.0,596.5,18234935.0,21512340.0,19926782.1,602.7,583.525,2411078.325594456,6574526.758056598,68.98395721821842,583.525,619.829923908479,547.2200760915209,55.10204081610163,51.97540554663342,75.56669391375281,4.792828812394617,1.01207884988776,1.1299341923378887,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
605.0,610.0,601.5,605.0,15958837.0,19565203.6,19857723.6,600.8,586.275,2166128.668509755,6608501.506462083,72.63681591938615,586.275,620.2639320220636,552.2860679779363,97.49999999951251,63.962585033729304,61.39552402132556,69.09670705853678,1.0107133210977552,1.1327925012745208,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
605.5,608.5,599.0,600.5,14808157.0,18395540.2,19730740.3,599.0,588.35,2758935.518088682,6679527.939437821,59.235668788752484,588.35,620.4390947207999,556.2609052792002,68.74999999957032,73.78401360506142,63.24066806180803,94.87070469156818,1.0499784995761463,1.1385340761612386,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
606.5,613.0,596.0,598.5,15523985.0,17247656.8,19470082.9,598.9,589.85,2509647.083859635,6736642.2947881725,55.55555555453886,589.85,620.8743452791589,558.8256547208412,49.999999999705885,72.08333333292948,69.94331065724005,76.36337868430834,1.0455065527428418,1.1459996718754688,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
605.0,605.0,591.0,592.5,18003934.0,16505969.6,19523260.5,598.6,591.125,1369630.1806978371,6720642.21994168,50.31055900533621,591.125,620.3309497363203,561.9190502636797,11.363636363584712,43.371212120953565,63.0795196863148,3.9545969902310816,0.9829778688492095,1.1442376963592573,1497964.4000000004,0.0,0,1,6.100000000000023,0.0,0.0,0.0,-9137582.840000037,0.0,0.0,0.0,1,0
599.5,609.0,595.5,605.5,19047729.0,16668528.4,19810361.0,600.4,593.35,1594899.7984322407,6569856.9654541155,60.451977400173654,593.35,619.6750830957943,567.0249169042057,70.45454545422521,43.93939393917186,53.13131313101828,25.555555555479017,0.9956832996986249,1.1316374176853272,2379200.5999999996,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
605.5,619.0,605.0,617.5,21815489.0,17839858.8,20311617.95,602.9,596.175,2523727.1579984264,6316388.21712345,63.157894735911356,596.175,620.0167176394755,572.3332823605244,98.21428571393496,60.010822510581555,49.10714285690231,81.81818181794004,1.0414656464656786,1.1109741544308365,3975630.1999999993,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
620.0,628.0,617.5,627.0,19871460.0,18852519.4,20613796.1,608.2,599.55,2081094.6166789671,6141107.6817014525,67.80487804785437,599.55,620.6186971595416,578.4813028404583,113.84615384580354,94.17166167132116,66.04062604035816,150.43373293324717,1.0103881434901993,1.0979125073281117,1018940.6000000015,0.0,1,0,0.0,18.799999999999955,0.0,27.450000000000045,0.0,19156083.279999983,0.0,0.0,0,1
630.0,639.0,628.0,633.5,19193376.0,19586397.6,19693644.15,615.2,601.925,1264826.4644175654,4748361.44107163,69.01408450613502,601.925,626.7267640501735,577.1232359498264,124.99999999963234,112.35347985312353,88.84532134500871,159.36979686935317,0.9645767787547398,1.0411113659262312,-393021.6000000015,0.0,1,0,0.0,18.299999999999955,0.0,31.575000000000045,0.0,0.0,0.0,0.0,0,0
633.0,633.0,624.0,629.5,18191860.0,19623982.8,18786271.4,622.6,603.9,1219213.7434960955,2825324.927675682,64.2512077285995,603.9,630.7916343869331,577.0083656130669,179.0697674410276,139.30530709548776,115.27681620664413,187.36228887317503,0.962128761318324,0.9503930645692515,0.0,-594411.3999999985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
645.0,649.0,642.0,643.5,20780375.0,19970512.0,18716446.35,630.2,606.475,1251972.2686698902,2757099.5430048704,64.07766990204166,606.475,637.8110415496357,575.1389584503644,209.99999999916002,171.35658914660658,141.0051253650726,232.0595167096746,0.9626910451104054,0.9473089224015472,809863.0,2063928.6499999985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
646.0,648.5,637.5,643.5,16371242.0,18881662.6,18655475.55,635.4,609.3,1513936.070682042,2794549.991196824,67.34693877454811,609.3,643.1871657121171,575.4128342878828,209.99999999916002,199.6899224797825,170.11727290729226,258.835221624763,0.9801802310926816,0.94979784266056,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
647.0,649.5,640.5,645.0,13339685.0,17575307.6,18504486.1,639.0,611.925,2555817.365395671,2989316.333541863,75.84269662802046,611.925,648.24617151195,575.6038284880499,449.99999999625004,289.99999999818994,220.34883720819298,429.3023255781839,1.0454209180040566,0.9615454932056645,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
646.5,663.5,645.0,661.5,22349048.0,18206442.0,18824300.25,644.6,615.475,3188724.225501083,3040920.885682059,83.58208955107447,615.475,656.3228579609813,574.6271420390187,253.84615384517755,304.6153846135291,264.76843569716715,384.30928244625295,1.075142634980579,0.9615423067681923,4142606.0,3524747.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
662.0,664.5,635.5,642.0,29989898.0,20566049.6,19609286.25,647.1,617.925,5689476.135301239,3719759.701865779,69.36170212683314,617.925,658.9643408816528,576.8856591183471,127.58620689611178,277.1441202458464,290.5865016191885,250.25935749916232,1.1766440928597799,0.9896937835698012,9423848.399999999,10380611.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
647.0,647.0,638.0,642.5,20805608.0,20571096.2,19680619.15,646.9,620.05,5689675.192484703,3728328.0976967607,67.12328767037468,620.05,661.555300866281,578.544699133719,86.20689655142688,155.8797524309053,245.8797524300936,-24.120247567471267,1.1765859017510552,0.9894416059413843,0.0,1124988.8500000015,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
642.0,643.5,634.0,641.0,12899662.0,19876780.2,19040876.3,646.4,621.375,6335041.79661462,3739235.070594539,69.01408450613502,621.375,663.7694276998819,578.9805723001181,55.73770491785004,89.84360278846282,174.28915848840484,-79.04750861142122,1.2187156940345207,0.996379358369895,0.0,0.0,0,1,5.399999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
641.5,643.5,627.0,635.5,15293080.0,20267459.2,18772706.6,644.5,622.675,5969544.644086065,3805490.110888268,66.8181818173314,622.675,665.1276500939637,580.2223499060362,57.4999999997125,66.4815338229964,104.06829634745482,-8.691991225920447,1.194538382200669,1.0027139821643123,0.0,0.0,0,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
633.5,651.0,628.0,648.5,18440788.0,19485807.2,18631575.9,641.9,625.15,5901290.245086862,3762601.151950351,73.93162393073928,625.15,667.5647380046196,582.7352619953804,89.58333333296008,67.60701275017414,74.6440497872111,53.5329386761002,1.2028506945858966,1.0019475524853672,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
651.0,659.0,643.5,650.0,17384258.0,16964679.2,18415170.3,643.5,627.95,2699121.5729285595,3703182.6214487404,71.09004739242157,627.95,669.1457522082136,586.7542477917865,71.8749999997754,72.98611111081591,69.02488589466213,80.90856154312348,1.059102423400294,1.0010941284343562,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
645.0,653.0,640.0,644.0,19504951.0,16704547.8,18478671.1,643.8,630.325,2357464.37394577,3710429.3601597734,63.31658291368198,630.325,669.4175504412354,591.2324495587646,54.838709677242456,72.09901433665924,70.8973793992164,74.50228421154489,1.041127099169112,1.000795248753563,2800403.1999999993,1026279.8999999985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
649.5,664.5,647.5,660.0,20489556.0,18222526.6,18705207.05,647.6,633.075,1795328.6222247244,3687908.920997045,65.5660377349831,633.075,672.3920128570387,593.7579871429614,134.69387755047063,87.13586240916275,77.40699595221263,106.593595323063,0.9985224860214897,0.997159481375377,2267029.3999999985,1784348.9499999993,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
658.0,666.5,657.5,663.0,20610633.0,19286037.2,18995330.85,653.1,636.2,1231433.7272305551,3597038.064599769,64.39024390155956,636.2,674.5880189642622,597.8119810357379,135.84905660326098,108.46054794365794,89.23180822982663,146.91802737132056,0.9638510500866687,0.9893643281606632,1324595.8000000007,1615302.1499999985,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
667.5,683.0,665.5,676.5,17137745.0,19025428.6,19076018.85,658.7,640.1,1492867.9832667706,3535843.809308618,70.98214285625558,640.1,678.2229589617668,601.9770410382332,139.43661971791707,136.65985129054948,110.75208721445671,188.47537944273506,0.9784669830390454,0.9853554369552648,0.0,0.0,1,0,0.0,17.799999999999955,0.0,36.39999999999998,0.0,0.0,0.0,0.0,0,0
677.0,680.0,670.0,673.5,7125093.0,16973595.6,18532076.8,663.4,644.15,5079719.032233813,4392047.543845314,64.85148514761592,644.15,678.1751377660777,610.1248622339223,182.3529411757555,152.5462058323111,132.55553502217282,192.52754745258767,1.1992718309038666,1.036997050640612,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
675.0,682.5,670.0,677.5,7828323.0,14638270.0,17971106.5,670.1,647.75,5982929.879403834,4968965.320959473,66.19047618959365,647.75,679.8366015651483,615.6633984348517,288.57142856977964,203.45366315448396,164.21990675911482,281.9211759452223,1.3087183717340802,1.076497461130703,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
680.0,680.0,669.5,675.0,10540730.0,12648504.8,17407368.55,673.1,650.625,5324165.815439332,5137545.794530674,64.15094339537913,650.625,681.6409233298089,619.6090766701911,361.5384615356805,277.4876104270718,211.1624931379556,410.13784500530414,1.3209324263717979,1.095136268286264,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
675.0,681.0,665.5,675.5,14454705.0,11417319.2,17136530.8,675.6,653.05,3847635.4279601723,5143281.780376363,57.77777777687901,653.05,683.8816395931287,622.2183604068712,208.82352941053637,286.31113983866544,255.75080447340702,347.4318105691823,1.236999899937997,1.1001355315380614,3037385.8000000007,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
669.0,669.0,647.5,651.5,19904705.0,11970711.2,17172097.25,670.6,653.95,4728693.789808926,5159815.046222586,55.02645502563982,653.95,683.4693157102361,624.430684289764,34.32835820885275,201.56344971835642,255.1207333280312,94.44888249900686,1.2950219590803367,1.1004766960670798,7933993.800000001,2732607.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
