date,open,high,low,close,volume,amount,stock_code,stock_name,market
2021-10-15,441.55,449.11,434.73,445.05,31595882,14382303387.0,HK.00700,腾讯控股,HK
2021-10-18,448.55,448.55,435.65,446.34,22487308,10183122125.0,HK.00700,腾讯控股,HK
2021-10-19,444.87,449.11,440.44,448.19,16735558,7654573809.0,HK.00700,腾讯控股,HK
2021-10-20,456.48,462.94,453.26,457.87,35497999,16674986498.0,HK.00700,腾讯控股,HK
2021-10-21,457.87,460.63,449.11,454.18,18097138,8443455536.0,HK.00700,腾讯控股,HK
2021-10-22,456.02,460.17,451.41,457.87,13823496,6485468814.0,HK.00700,腾讯控股,HK
2021-10-25,454.18,458.33,450.03,453.72,13296556,6188475752.0,HK.00700,腾讯控股,HK
2021-10-26,456.02,456.48,445.05,450.95,16606882,7680288911.0,HK.00700,腾讯控股,HK
2021-10-27,440.63,441.36,432.7,437.12,20302450,9118397631.0,HK.00700,腾讯控股,HK
2021-10-28,436.02,443.58,436.02,438.23,14832294,6692673432.0,HK.00700,腾讯控股,HK
2021-10-29,436.94,438.41,431.59,431.59,17834164,7948322910.0,HK.00700,腾讯控股,HK
2021-11-01,427.35,427.72,416.84,421.08,24569521,10654645372.0,HK.00700,腾讯控股,HK
2021-11-02,429.38,432.51,412.42,415.92,35803877,15457739395.0,HK.00700,腾讯控股,HK
2021-11-03,414.08,421.45,410.21,420.53,21004014,8976079256.0,HK.00700,腾讯控股,HK
2021-11-04,426.25,432.33,424.96,431.41,17834342,7856704540.0,HK.00700,腾讯控股,HK
2021-11-05,423.3,425.32,417.03,419.06,21716240,9394663973.0,HK.00700,腾讯控股,HK
2021-11-08,412.23,415.92,406.15,415.74,24234550,10272692386.0,HK.00700,腾讯控股,HK
2021-11-09,420.53,422.37,411.87,415.92,14760923,6311329250.0,HK.00700,腾讯控股,HK
2021-11-10,420.53,436.94,417.76,433.99,33212844,14609652414.0,HK.00700,腾讯控股,HK
2021-11-11,428.83,430.86,418.69,428.46,39089836,17044523903.0,HK.00700,腾讯控股,HK
